367196000,1548982870,22.20673,-155.59068,21.2,-168.7,241.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548982935,22.20382,-155.59694,21.3,-166.8,245.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548983007,22.20082,-155.6038,21.1,-167.6,242.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548983080,22.19747,-155.61067,21.1,-168.9,242.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548983158,22.1943,-155.61808,21.0,-162.2,245.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548983236,22.19132,-155.62561,21.1,-162.7,249.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548983302,22.18888,-155.63188,20.9,-162.2,249.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548983367,22.18634,-155.63825,21.0,-163.1,247.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548983434,22.18354,-155.64446,20.9,-164.6,245.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548983499,22.18062,-155.65058,21.0,-168.6,242.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548983584,22.17674,-155.65834,20.8,-169.7,243.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548983650,22.17369,-155.66442,20.8,-168.3,242.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548983727,22.17007,-155.67152,21.3,-167.2,244.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548983788,22.16726,-155.67716,21.2,-169.3,241.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548983859,22.16396,-155.68371,21.0,-167.6,243.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548983926,22.16088,-155.68987,21.0,-168.9,243.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548984039,22.15559,-155.7003,21.1,-167.1,245.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548984135,22.15162,-155.70931,20.9,-164.8,246.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548984196,22.14901,-155.71493,20.7,-169.4,242.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548984333,22.14309,-155.72767,20.9,-167.2,244.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548984490,22.13617,-155.74244,21.3,-166.6,245.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548984562,22.13311,-155.74934,21.3,-166.0,243.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548984627,22.13016,-155.75549,21.4,-165.1,243.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548984759,22.12417,-155.76807,21.5,-165.8,243.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548984922,22.11686,-155.78368,21.5,-166.2,244.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548985048,22.11127,-155.79579,21.5,-165.0,242.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548985113,22.10833,-155.802,21.4,-165.6,244.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548985179,22.10545,-155.80824,21.0,-164.6,246.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548985245,22.10272,-155.81451,21.2,-166.0,243.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548985311,22.09975,-155.82072,21.2,-166.7,244.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548985497,22.09168,-155.8382,21.0,-169.0,243.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548985564,22.0888,-155.84451,21.1,-166.4,242.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548985641,22.08526,-155.85165,21.1,-166.2,242.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548985803,22.07806,-155.86678,20.9,-166.7,242.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548985959,22.07117,-155.88145,21.1,-167.5,242.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548986080,22.0659,-155.89291,21.2,-165.6,244.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548986242,22.0588,-155.9083,21.4,-167.1,243.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548986367,22.05317,-155.92015,21.4,-166.9,244.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548986404,22.05158,-155.9237,21.2,-163.9,245.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548986470,22.04874,-155.93005,21.2,-164.4,243.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548986536,22.04579,-155.93625,21.1,-167.6,243.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548986601,22.04297,-155.9424,21.0,-169.7,242.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548986680,22.03947,-155.94984,21.1,-166.3,242.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548986745,22.03659,-155.95596,21.4,-164.8,244.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548986812,22.03376,-155.96222,21.1,-164.9,243.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548986877,22.03084,-155.96841,21.0,-168.9,241.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548986938,22.02816,-155.97411,20.8,-165.7,245.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548987010,22.02509,-155.98086,20.9,-167.5,242.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
